time_ps,d_topGa_min,d_GaN
1.130200000000000102e+02,3.351472661452256752e+00,1.935423338393954085e+00
1.130300000000000011e+02,3.410504253917103767e+00,2.042085585180013485e+00
1.130400000000000063e+02,3.497841737685582597e+00,2.112363165272487464e+00
1.130500000000000114e+02,3.591006145288386353e+00,2.154140791823971668e+00
1.130600000000000023e+02,3.629789431923013066e+00,2.135536963505899166e+00
1.130700000000000074e+02,3.649150409629616565e+00,2.075711087603474336e+00
1.130800000000000125e+02,3.676013652531773701e+00,2.055362406803238340e+00
1.130900000000000034e+02,3.700787062085577617e+00,2.097209187611002168e+00
1.131000000000000085e+02,3.725488904036623250e+00,2.080186254160911297e+00
1.131099999999999994e+02,3.737360143764579590e+00,2.030176708565044841e+00
1.131200000000000045e+02,3.743898637516779093e+00,2.016729991843230874e+00
1.131300000000000097e+02,3.748354578011531046e+00,2.060351616205351455e+00
1.131400000000000006e+02,3.758116763021074114e+00,2.160050291659895816e+00
1.131500000000000057e+02,3.759624364826889664e+00,2.302575721360752947e+00
1.131600000000000108e+02,3.733659288754131111e+00,2.400671370783598046e+00
1.131700000000000017e+02,3.692115854696328636e+00,2.370974878441355571e+00
1.131800000000000068e+02,3.652570817876088505e+00,2.303708851070378039e+00
1.131900000000000119e+02,3.622858076670959271e+00,2.267729913658150576e+00
1.132000000000000028e+02,3.608348752019405747e+00,2.163551133322251019e+00
1.132100000000000080e+02,3.583924399384003756e+00,2.052414951441349000e+00
1.132199999999999989e+02,3.556347122048127751e+00,2.010230684424053393e+00
1.132300000000000040e+02,3.542137283350265342e+00,2.047790074885606604e+00
1.132400000000000091e+02,3.538849187235874272e+00,2.134214215027916417e+00
1.132500000000000000e+02,3.541621325607805737e+00,2.226741626305913435e+00
1.132600000000000051e+02,3.522002968482564444e+00,2.210035646707173562e+00
1.132700000000000102e+02,3.460327018375576991e+00,2.064141510448328276e+00
1.132800000000000011e+02,3.389018837200525436e+00,1.920501995319513711e+00
1.132900000000000063e+02,3.332984252528056413e+00,1.909614572151613787e+00
1.133000000000000114e+02,3.291897833423752306e+00,1.996628842508138213e+00
1.133100000000000023e+02,3.253154805262115978e+00,2.034277245937831768e+00
1.133200000000000074e+02,3.210535322730463381e+00,1.973206970012950645e+00
1.133300000000000125e+02,3.172589329963775739e+00,1.881276446036300065e+00
1.133400000000000034e+02,3.058824273573098829e+00,1.871981271743609510e+00
1.133500000000000085e+02,2.926316446131553395e+00,1.969376184373170746e+00
1.133599999999999994e+02,2.784981312055792024e+00,2.056999282110087535e+00
1.133700000000000045e+02,2.645326624369852553e+00,2.030937554458841277e+00
1.133800000000000097e+02,2.514282041776537469e+00,1.910389151857704082e+00
1.133900000000000006e+02,2.397970792253316219e+00,1.843216254014807820e+00
1.134000000000000057e+02,2.310414361970596797e+00,1.849532071218384921e+00
1.134100000000000108e+02,2.269613719226247994e+00,1.840218241097352658e+00
1.134200000000000017e+02,2.285214476105033032e+00,1.820337422488114809e+00
1.134300000000000068e+02,2.346406880935189232e+00,1.890220408632032001e+00
1.134400000000000119e+02,2.427485955675129148e+00,2.018868592732714351e+00
1.134500000000000028e+02,2.513665332000264652e+00,2.060898664837092387e+00
1.134600000000000080e+02,2.602425501066265134e+00,1.969364369799062597e+00
1.134699999999999989e+02,2.683658353665757001e+00,1.817331728668172719e+00
1.134800000000000040e+02,2.731087472216882084e+00,1.812627738622579754e+00
1.134900000000000091e+02,2.730749426018433290e+00,1.959621055936279665e+00
1.135000000000000000e+02,2.698827457545220909e+00,2.059365005688790884e+00
1.135100000000000051e+02,2.665555225858207145e+00,2.063353758790537285e+00
1.135200000000000102e+02,2.652734049692881957e+00,1.999981605413512886e+00
1.135300000000000011e+02,2.665472396499351859e+00,1.897175906261644007e+00
1.135400000000000063e+02,2.694596528629100707e+00,1.832179746917063090e+00
1.135500000000000114e+02,2.726916058939108822e+00,1.890720540470654853e+00
1.135600000000000023e+02,2.760234253193014631e+00,1.979950455496838568e+00
1.135700000000000074e+02,2.795834280711214426e+00,2.002845250712147696e+00
1.135800000000000125e+02,2.836494290440226163e+00,1.969876842219686841e+00
1.135900000000000034e+02,2.875968744545045475e+00,1.959245416344118640e+00
1.136000000000000085e+02,2.899263851480234688e+00,1.953342901823354349e+00
1.136099999999999994e+02,2.889909247450515917e+00,1.927231852022331493e+00
1.136200000000000045e+02,2.860275736323335316e+00,1.890783984020240283e+00
1.136300000000000097e+02,2.833031373723207125e+00,1.878865013954023055e+00
1.136400000000000006e+02,2.811829746837458011e+00,1.885547726003829583e+00
1.136500000000000057e+02,2.792546415889985756e+00,1.913090065338406420e+00
1.136600000000000108e+02,2.779623099378763396e+00,1.924445834471449679e+00
1.136700000000000017e+02,2.780440680629600703e+00,1.904705620068804617e+00
1.136800000000000068e+02,2.797321220989824386e+00,1.854494912423048314e+00
1.136900000000000119e+02,2.825270970384963221e+00,1.825704112271920199e+00
1.137000000000000028e+02,2.859688798121221787e+00,1.891831988285046062e+00
1.137100000000000080e+02,2.898712088583478064e+00,2.012058592802949519e+00
1.137199999999999989e+02,2.936608599217812809e+00,2.070916959148176861e+00
1.137300000000000040e+02,2.957974114575717461e+00,2.032149220476999307e+00
1.137400000000000091e+02,2.971542392983819614e+00,1.949698576711182962e+00
1.137500000000000000e+02,2.986736204504842451e+00,1.919456647758023271e+00
1.137600000000000051e+02,3.002601967993760557e+00,1.883966207633198220e+00
1.137700000000000102e+02,3.020439681735094695e+00,1.849880400029284777e+00
1.137800000000000011e+02,3.038196588800664788e+00,1.936317188816396140e+00
1.137900000000000063e+02,3.039494290996448633e+00,2.078218064490950034e+00
1.138000000000000114e+02,3.014548420012523433e+00,2.173311300109990185e+00
1.138100000000000023e+02,2.968082392404227665e+00,2.202305647576845438e+00
1.138200000000000074e+02,2.906606063108657434e+00,2.138195548081180508e+00
1.138300000000000125e+02,2.829138817732350208e+00,2.013647014976701399e+00
1.138400000000000034e+02,2.738748833409153427e+00,1.920142878134650566e+00
1.138500000000000085e+02,2.647102074136922223e+00,1.937598994422308651e+00
1.138599999999999994e+02,2.569282339681648875e+00,2.032840542349446444e+00
1.138700000000000045e+02,2.518075775845516784e+00,2.101541219139992478e+00
1.138800000000000097e+02,2.503486208969404547e+00,2.072909327800088963e+00
1.138900000000000006e+02,2.525867605200239563e+00,1.992698683169387142e+00
1.139000000000000057e+02,2.570357179226264055e+00,1.909674851340863233e+00
1.139100000000000108e+02,2.623513489692780976e+00,1.858264588323891076e+00
1.139200000000000017e+02,2.682373305339882386e+00,1.898756257011084525e+00
1.139300000000000068e+02,2.747115111166622103e+00,1.989438491346002147e+00
1.139400000000000119e+02,2.812680335551838162e+00,2.016471013237355336e+00
1.139500000000000028e+02,2.867882355048755993e+00,1.968682019982182618e+00
1.139600000000000080e+02,2.900200672850071104e+00,1.895657235815591424e+00
1.139699999999999989e+02,2.914913279344687691e+00,1.836345989259642986e+00
1.139800000000000040e+02,2.920139292105771833e+00,1.830197176456687114e+00
1.139900000000000091e+02,2.919714456312465067e+00,1.877031682844594318e+00
1.140000000000000000e+02,2.911678642364228686e+00,1.928516860258002508e+00
1.140100000000000051e+02,2.881980317004264158e+00,1.946683406205233613e+00
1.140200000000000102e+02,2.844453030443638397e+00,1.927725580336822286e+00
1.140300000000000011e+02,2.823385309659309783e+00,1.885379594574087436e+00
1.140400000000000063e+02,2.819762855489801989e+00,1.856222054029562640e+00
1.140500000000000114e+02,2.822432754167937041e+00,1.866242859348837824e+00
1.140600000000000023e+02,2.819700449710927259e+00,1.900269164629687646e+00
1.140700000000000074e+02,2.808814622309560693e+00,1.934101659091848502e+00
1.140800000000000125e+02,2.789512655106623829e+00,1.963620544238631416e+00
1.140900000000000034e+02,2.762114135549073701e+00,1.961405356229262154e+00
1.141000000000000085e+02,2.715892060833788424e+00,1.901806942284135937e+00
1.141099999999999994e+02,2.631937321594115087e+00,1.838478355263291730e+00
1.141200000000000045e+02,2.529815383086282399e+00,1.861718235027820523e+00
1.141300000000000097e+02,2.433385414766843446e+00,1.955151629505181621e+00
1.141400000000000006e+02,2.362245894524953815e+00,2.023543214097129450e+00
1.141500000000000057e+02,2.341825692744872178e+00,2.004724673732406259e+00
1.141600000000000108e+02,2.362932517064335158e+00,1.899503762396538953e+00
1.141700000000000017e+02,2.413585487112483108e+00,1.789794346034836670e+00
1.141800000000000068e+02,2.488666240077202829e+00,1.807866161216105994e+00
1.141900000000000119e+02,2.587072763665529518e+00,1.962623839016132576e+00
1.142000000000000028e+02,2.713575366412365408e+00,2.132330882566575880e+00
1.142100000000000080e+02,2.857778991752162323e+00,2.193717855928007943e+00
1.142199999999999989e+02,3.000646117422045567e+00,2.109004637517869263e+00
1.142300000000000040e+02,3.139714887772455665e+00,1.935000875602342907e+00
1.142400000000000091e+02,3.278095043359785077e+00,1.868852251507074680e+00
1.142500000000000000e+02,3.417211665261605802e+00,1.997845584697578447e+00
1.142600000000000051e+02,3.552834182733553448e+00,2.083483319611746154e+00
1.142700000000000102e+02,3.667398468584021298e+00,1.960634818187239947e+00
1.142800000000000011e+02,3.724875233531078855e+00,1.868421576921323490e+00
1.142900000000000063e+02,3.780130896092232629e+00,1.960055328885661474e+00
1.143000000000000114e+02,3.754629677691263545e+00,2.125648314165443864e+00
1.143100000000000023e+02,3.696272211972490673e+00,2.258573542597409389e+00
1.143200000000000074e+02,3.640732289773584984e+00,2.291933191547459892e+00
1.143300000000000125e+02,3.604900645704399054e+00,2.167030826694163803e+00
1.143400000000000034e+02,3.579577556430367569e+00,1.957807215909961540e+00
1.143500000000000085e+02,3.583325884217063440e+00,1.889097953152249598e+00
1.143599999999999994e+02,3.606122923168314287e+00,2.014847805099155398e+00
1.143700000000000045e+02,3.594254242406887734e+00,2.052503583910290086e+00
1.143800000000000097e+02,3.580617076206396021e+00,1.943849399355768837e+00
1.143900000000000006e+02,3.573380336816903036e+00,1.906294417462734536e+00
1.144000000000000057e+02,3.557255680575252654e+00,1.945937456185075520e+00
1.144100000000000108e+02,3.528861471028703178e+00,1.986898494244840219e+00
1.144200000000000017e+02,3.485634335101156722e+00,2.056528506169719162e+00
1.144300000000000068e+02,3.438425143829558106e+00,2.051307402051742113e+00
1.144400000000000119e+02,3.408625431274352913e+00,1.938234657176169273e+00
1.144500000000000028e+02,3.404557949864145172e+00,1.896084807014986273e+00
1.144600000000000080e+02,3.423990110875212434e+00,2.024326631096623696e+00
1.144699999999999989e+02,3.454714530983917342e+00,2.161350915393205785e+00
1.144800000000000040e+02,3.496056717903610167e+00,2.133849448257060466e+00
1.144900000000000091e+02,3.545922076060489037e+00,1.989437181277982303e+00
1.145000000000000000e+02,3.602007490086823527e+00,1.914853628315766887e+00
1.145100000000000051e+02,3.666503093075114350e+00,1.960492962686807061e+00
1.145200000000000102e+02,3.733492228507119037e+00,2.014163259375443271e+00
1.145300000000000011e+02,3.795297250240626141e+00,2.092806262365104253e+00
1.145400000000000063e+02,3.842859693838199586e+00,2.128040096684958193e+00
1.145500000000000114e+02,3.836325432441830774e+00,2.031604507577767560e+00
1.145600000000000023e+02,3.783023037109343178e+00,1.948407965852946511e+00
1.145700000000000074e+02,3.719904444009173083e+00,1.991756738284070627e+00
1.145800000000000125e+02,3.649026339709321665e+00,2.107133793212950579e+00
1.145900000000000034e+02,3.586385299328200826e+00,2.175199287076932997e+00
1.146000000000000085e+02,3.529110929144624542e+00,2.139984164824590085e+00
1.146099999999999994e+02,3.490873572042785256e+00,2.024344257877103370e+00
1.146200000000000045e+02,3.450476527379950475e+00,1.927421747049670397e+00
1.146300000000000097e+02,3.404526206581467207e+00,1.829520106476012264e+00
1.146400000000000006e+02,3.399450505772954489e+00,1.894584033871287820e+00
1.146500000000000057e+02,3.409714472107599814e+00,2.042347564299476392e+00
1.146600000000000108e+02,3.413368600136821751e+00,2.129319071205628244e+00
1.146700000000000017e+02,3.405997594963917852e+00,2.146917202618676246e+00
1.146800000000000068e+02,3.388081096048322305e+00,2.134920373995246479e+00
1.146900000000000119e+02,3.363476958461287136e+00,2.079334159773266855e+00
1.147000000000000028e+02,3.340249376468769515e+00,1.936081024363391911e+00
1.147100000000000080e+02,3.327280611400245558e+00,1.784174572736647146e+00
1.147199999999999989e+02,3.330982665821003330e+00,1.853429104336068445e+00
1.147300000000000040e+02,3.340942675668051365e+00,2.028248102032884859e+00
1.147400000000000091e+02,3.342856046272407955e+00,2.130348709695199183e+00
1.147500000000000000e+02,3.338317152713325076e+00,2.146123717170098644e+00
1.147600000000000051e+02,3.287792237870271084e+00,2.070209141995079438e+00
1.147700000000000102e+02,3.192669237941821336e+00,1.932995308969994053e+00
1.147800000000000011e+02,3.103019479474790288e+00,1.850061714376035837e+00
1.147900000000000063e+02,3.068899883834597109e+00,1.856990976957077155e+00
1.148000000000000114e+02,3.097045749823530869e+00,1.882468065838036830e+00
1.148100000000000023e+02,3.153114781244095610e+00,1.943874611208243453e+00
1.148200000000000074e+02,3.193394688618993893e+00,1.972867451325607924e+00
1.148300000000000125e+02,3.149394486659299996e+00,1.968920356642187564e+00
1.148400000000000034e+02,3.096919866512533037e+00,1.990310458948553629e+00
1.148500000000000085e+02,3.034018703073531942e+00,1.958665007498729960e+00
1.148599999999999994e+02,2.963057493957889310e+00,1.810251038861738104e+00
1.148700000000000045e+02,2.893355869747101572e+00,1.849295473984620797e+00
1.148800000000000097e+02,2.825783782687556922e+00,2.080739235271925835e+00
1.148900000000000006e+02,2.759284024253393586e+00,2.299315216450323884e+00
1.149000000000000057e+02,2.703506176615841916e+00,2.414501965457887867e+00
1.149100000000000108e+02,2.670435336887976074e+00,2.402975268495287420e+00
1.149200000000000017e+02,2.664738300133804305e+00,2.275748104382380621e+00
1.149300000000000068e+02,2.680435364208582527e+00,2.076400912637055729e+00
1.149400000000000119e+02,2.711766745168176396e+00,1.901612525332119219e+00
1.149500000000000028e+02,2.756737221789556713e+00,1.881133516074816159e+00
1.149600000000000080e+02,2.810174522213878756e+00,1.989706168985763135e+00
1.149699999999999989e+02,2.860858765231167222e+00,2.038593308460517228e+00
1.149800000000000040e+02,2.898087634182237693e+00,2.025560374217465043e+00
1.149900000000000091e+02,2.923165437295672131e+00,2.004658814461952154e+00
1.150000000000000000e+02,2.937487670578380339e+00,1.953820201579459237e+00
1.150100000000000051e+02,2.944406697197246903e+00,1.909805261747909100e+00
1.150200000000000102e+02,2.947039989158613871e+00,1.912338193965700484e+00
1.150300000000000011e+02,2.940959820347771370e+00,1.883139671320213093e+00
1.150400000000000063e+02,2.918640866807699297e+00,1.868610813866814713e+00
1.150500000000000114e+02,2.883166068560740314e+00,1.939753288359114869e+00
1.150600000000000023e+02,2.843363527479382924e+00,2.005222232621610701e+00
1.150700000000000074e+02,2.798885650772462874e+00,1.985948631183596103e+00
1.150800000000000125e+02,2.745702557980379321e+00,1.900624422130790192e+00
1.150900000000000034e+02,2.679186801195467371e+00,1.829668524870009971e+00
1.151000000000000085e+02,2.598943597194828925e+00,1.820699222826219099e+00
1.151099999999999994e+02,2.510425212986835852e+00,1.862398392208283626e+00
1.151200000000000045e+02,2.430709472911150915e+00,1.895779350135452956e+00
1.151300000000000097e+02,2.375901942610426865e+00,1.879427009170614449e+00
1.151400000000000006e+02,2.353849043970321908e+00,1.841033314473152549e+00
1.151500000000000057e+02,2.361304405810483953e+00,1.836903797072671596e+00
1.151600000000000108e+02,2.396719203744987148e+00,1.874641923995086001e+00
1.151700000000000017e+02,2.453024346821695456e+00,1.908571274985558563e+00
1.151800000000000068e+02,2.521525588309585508e+00,1.890914679460709680e+00
1.151900000000000119e+02,2.590127941820636881e+00,1.855700739001037824e+00
1.152000000000000028e+02,2.658190135223589046e+00,1.854434504640160908e+00
1.152100000000000080e+02,2.732909552473334447e+00,1.891984017506490146e+00
1.152199999999999989e+02,2.785336181176161219e+00,1.918629255328136995e+00
1.152300000000000040e+02,2.800670683211433865e+00,1.914544839289223477e+00
1.152400000000000091e+02,2.840956491852699273e+00,1.905858201152435871e+00
1.152500000000000000e+02,2.896205497868028722e+00,1.907162187361106431e+00
1.152600000000000051e+02,2.967561329116719993e+00,1.888843831686463304e+00
1.152700000000000102e+02,3.054858969490409581e+00,1.837955575660086716e+00
1.152800000000000011e+02,3.148682056368981907e+00,1.837275263045795803e+00
1.152900000000000063e+02,3.245985607075453139e+00,1.949357691651278257e+00
1.153000000000000114e+02,3.341675450676801162e+00,2.071574977788638527e+00
1.153100000000000023e+02,3.423908313232263190e+00,2.042806760366725705e+00
1.153200000000000074e+02,3.487073656154828782e+00,1.889740749044694024e+00
1.153300000000000125e+02,3.536008898433372849e+00,1.837033431513970694e+00
1.153400000000000034e+02,3.576943728677458800e+00,1.986028905882288420e+00
1.153500000000000085e+02,3.609689972122398061e+00,2.121388604664406152e+00
1.153599999999999994e+02,3.635004467200004807e+00,2.137510364442707367e+00
1.153700000000000045e+02,3.652479151354050657e+00,2.074881321280810376e+00
1.153800000000000097e+02,3.662913991564775706e+00,1.960736356423270044e+00
1.153900000000000006e+02,3.676827545605724001e+00,1.899533405549900689e+00
1.154000000000000057e+02,3.707456854519686207e+00,1.984536677035726004e+00
1.154100000000000108e+02,3.756566032946712319e+00,2.117304718882005332e+00
1.154200000000000017e+02,3.802792162411719801e+00,2.159716573117871796e+00
1.154300000000000068e+02,3.835373998034610654e+00,2.106321446313453638e+00
1.154400000000000119e+02,3.847174864624690827e+00,2.062800066026759360e+00
1.154500000000000028e+02,3.858711507601987112e+00,2.072409513030665451e+00
1.154600000000000080e+02,3.891163729914227876e+00,2.036345716056092936e+00
1.154699999999999989e+02,3.943290606143555088e+00,1.955575676802102425e+00
1.154800000000000040e+02,4.004997114980234585e+00,2.002249068872302029e+00
1.154900000000000091e+02,4.056415267967519611e+00,2.127729945763794817e+00
1.155000000000000000e+02,4.073387255749199909e+00,2.199654636300889976e+00
1.155100000000000051e+02,4.040971244898930337e+00,2.237923036210138772e+00
1.155200000000000102e+02,3.967353231828493865e+00,2.210826973781530036e+00
1.155300000000000011e+02,3.865055566288795319e+00,2.042825840765678080e+00
1.155400000000000063e+02,3.745635953012517394e+00,1.850888575495563071e+00
1.155500000000000114e+02,3.635823868836332462e+00,1.871952548330218624e+00
1.155600000000000023e+02,3.549371760861349312e+00,2.006593143439894256e+00
1.155700000000000074e+02,3.498352552802534543e+00,1.987358754326958410e+00
1.155800000000000125e+02,3.483325380509262548e+00,1.925001047012701472e+00
1.155900000000000034e+02,3.490532125980221334e+00,1.970678821244091994e+00
1.156000000000000085e+02,3.508334234077476577e+00,2.044328352197855470e+00
1.156099999999999994e+02,3.532175312650832399e+00,2.044540058228256463e+00
1.156200000000000045e+02,3.560888973121739909e+00,2.030563689766958113e+00
1.156300000000000097e+02,3.590764782633358188e+00,1.988246597507461466e+00
1.156400000000000006e+02,3.607221458976423545e+00,1.856184168260250678e+00
1.156500000000000057e+02,3.617408600282804532e+00,1.834346434809956961e+00
1.156600000000000108e+02,3.632455036445736862e+00,2.012218794962416180e+00
1.156700000000000017e+02,3.651653941175150297e+00,2.076807929515871010e+00
1.156800000000000068e+02,3.666090990278336736e+00,1.906263511794736409e+00
1.156900000000000119e+02,3.658630996561419213e+00,1.803926831138114695e+00
1.157000000000000028e+02,3.643930198082834693e+00,1.930801892090435068e+00
1.157100000000000080e+02,3.621019371033521672e+00,2.065440268998355755e+00
1.157199999999999989e+02,3.597227594203625589e+00,2.032942859403578328e+00
1.157300000000000040e+02,3.574082582257998464e+00,1.920235851790087045e+00
1.157400000000000091e+02,3.539498652747307794e+00,1.868227589615355289e+00
1.157500000000000000e+02,3.479987907981865192e+00,1.889294226530108256e+00
1.157600000000000051e+02,3.395646275747814524e+00,1.967800633550055300e+00
1.157700000000000102e+02,3.299524285438736548e+00,2.065852232300267488e+00
1.157800000000000011e+02,3.209256567259776372e+00,2.036543493397575677e+00
1.157900000000000063e+02,3.131169892707836411e+00,1.826507881860902627e+00
1.158000000000000114e+02,3.058073722803293926e+00,1.734500569068802012e+00
1.158100000000000023e+02,3.005926079014585639e+00,1.924505015140256958e+00
1.158200000000000074e+02,2.975426279342172631e+00,2.088541907767234473e+00
1.158300000000000125e+02,2.965535337590837539e+00,2.081169957908291845e+00
1.158400000000000034e+02,2.969852787429033025e+00,1.956342984371605587e+00
1.158500000000000085e+02,2.987478856912631375e+00,1.836614578021202648e+00
1.158599999999999994e+02,3.029589439511565008e+00,1.834688318625264269e+00
1.158700000000000045e+02,3.095393918211379436e+00,1.903854724000757281e+00
1.158800000000000097e+02,3.164302003870680391e+00,1.976654889655753644e+00
1.158900000000000006e+02,3.220029233935616908e+00,2.001698634160496759e+00
1.159000000000000057e+02,3.260625696488328895e+00,1.953188124682310622e+00
1.159100000000000108e+02,3.292539106586283015e+00,1.837229681476978183e+00
1.159200000000000017e+02,3.331696138920834382e+00,1.829105965137066248e+00
1.159300000000000068e+02,3.399769653697144012e+00,1.918698455203421860e+00
1.159400000000000119e+02,3.485603151263779509e+00,1.918123639002449865e+00
1.159500000000000028e+02,3.494161711326479569e+00,1.878959478674300909e+00
1.159600000000000080e+02,3.502243649148357285e+00,1.949830051901959793e+00
1.159699999999999989e+02,3.502376597940319414e+00,2.060999762979123240e+00
1.159800000000000040e+02,3.479587449583642744e+00,2.107608177555780671e+00
1.159900000000000091e+02,3.437668045128848160e+00,2.102100558679341535e+00
1.160000000000000000e+02,3.400683905598989032e+00,2.067932159332118491e+00
1.160100000000000051e+02,3.376966067419098216e+00,2.004036029666133700e+00
1.160200000000000102e+02,3.373122688584125672e+00,1.966146815627205502e+00
1.160300000000000011e+02,3.393338831416779833e+00,2.027947989397410389e+00
1.160400000000000063e+02,3.434016939420217795e+00,2.152130792964264572e+00
1.160500000000000114e+02,3.503503368356309267e+00,2.247572091467590738e+00
1.160600000000000023e+02,3.603258112953330095e+00,2.325768134411510868e+00
1.160700000000000074e+02,3.712389144063564572e+00,2.360002790646868132e+00
1.160800000000000125e+02,3.803729919733523257e+00,2.299485468572479707e+00
1.160900000000000034e+02,3.849193743620085151e+00,2.185964949038297078e+00
1.161000000000000085e+02,3.833052871562823150e+00,2.080553541871969614e+00
1.161099999999999994e+02,3.773353635654760563e+00,1.986947723199831817e+00
1.161200000000000045e+02,3.701276748977439190e+00,1.902396691292591813e+00
1.161300000000000097e+02,3.641635531513415458e+00,1.897590410810772177e+00
1.161400000000000006e+02,3.615658035003309845e+00,1.894135383161403841e+00
1.161500000000000057e+02,3.632198195556101794e+00,1.849324142215474476e+00
1.161600000000000108e+02,3.688694232640089332e+00,1.945386154569897164e+00
1.161700000000000017e+02,3.714858734685746011e+00,2.133828634854678441e+00
1.161800000000000068e+02,3.712243352798898499e+00,2.251780903977917969e+00
1.161900000000000119e+02,3.718285651375376588e+00,2.255534918325141636e+00
1.162000000000000028e+02,3.735672139603394282e+00,2.200083431856392213e+00
1.162100000000000080e+02,3.770891859606823271e+00,2.100157785526839849e+00
1.162199999999999989e+02,3.801347804780430106e+00,1.953407092766123565e+00
1.162300000000000040e+02,3.713291317774704670e+00,1.882738894977475042e+00
1.162400000000000091e+02,3.638626966593993206e+00,1.945370039510478710e+00
1.162500000000000000e+02,3.611128749789461523e+00,1.908642230622596303e+00
1.162600000000000051e+02,3.630914762137635421e+00,1.892015430124447839e+00
1.162700000000000102e+02,3.675070939301717132e+00,2.014312169575510847e+00
1.162800000000000011e+02,3.713283235682541594e+00,2.117247837958750267e+00
1.162900000000000063e+02,3.728008683939592061e+00,2.123290595935705127e+00
1.163000000000000114e+02,3.721965850838639511e+00,2.091433236239923943e+00
1.163100000000000023e+02,3.719302945603652599e+00,2.016485182177395252e+00
1.163200000000000074e+02,3.710500635576821526e+00,1.897410490626896484e+00
1.163300000000000125e+02,3.629062819977631804e+00,1.903577738660808816e+00
1.163400000000000034e+02,3.533274357084233319e+00,2.057782252116098221e+00
1.163500000000000085e+02,3.449210091499212094e+00,2.135796302032570537e+00
1.163599999999999994e+02,3.376819419542004486e+00,2.107039530488454382e+00
1.163700000000000045e+02,3.304452111409697412e+00,2.089331801882124307e+00
1.163800000000000097e+02,3.222434925817587281e+00,2.106241638098772295e+00
1.163900000000000006e+02,3.144550143315413937e+00,2.120618609106549979e+00
1.164000000000000057e+02,3.098407913994056795e+00,2.147574122678889363e+00
1.164100000000000108e+02,3.054746442063562828e+00,2.149363789911796552e+00
1.164200000000000017e+02,3.022342777947099712e+00,1.992534189314953519e+00
1.164300000000000068e+02,3.005996372176952924e+00,1.872486676573160480e+00
1.164400000000000119e+02,3.035735283924472672e+00,1.997019620039072851e+00
1.164500000000000028e+02,3.086581688931786527e+00,2.164234983203302765e+00
1.164600000000000080e+02,3.151985157189197029e+00,2.231939000991962629e+00
1.164699999999999989e+02,3.250340054040653737e+00,2.312214894070402149e+00
1.164800000000000040e+02,3.366300035265573865e+00,2.421604441506705285e+00
1.164900000000000091e+02,3.446830672632613002e+00,2.502176822393852973e+00
1.165000000000000000e+02,3.493116145019516061e+00,2.511673745456603601e+00
1.165100000000000051e+02,3.450952939635372196e+00,2.449776626228851395e+00
1.165200000000000102e+02,3.341678780192670395e+00,2.363710188019439773e+00
1.165300000000000011e+02,3.237065316006886739e+00,2.231493945640086185e+00
1.165400000000000063e+02,3.140485673574074266e+00,2.061404375007485079e+00
1.165500000000000114e+02,3.064820091756773834e+00,1.958980807957035220e+00
1.165600000000000023e+02,3.036881652778718799e+00,2.056323558631763859e+00
1.165700000000000074e+02,3.064994022587972822e+00,2.240512257887468106e+00
1.165800000000000125e+02,3.128028779292319594e+00,2.335956618611739977e+00
1.165900000000000034e+02,3.206362712472810905e+00,2.295873859484445223e+00
1.166000000000000085e+02,3.284624288350952437e+00,2.171326437819979915e+00
1.166099999999999994e+02,3.339032334453352568e+00,2.038247503031955343e+00
1.166200000000000045e+02,3.363544204045636477e+00,1.888176649021218623e+00
1.166300000000000097e+02,3.395752257051300127e+00,1.844312535018130195e+00
1.166400000000000006e+02,3.443486956099007568e+00,1.982180380144300313e+00
1.166500000000000057e+02,3.492605980081493033e+00,2.061393111486502061e+00
1.166600000000000108e+02,3.529440386057824064e+00,1.979308095351504537e+00
1.166700000000000017e+02,3.558208697376953999e+00,1.975333998929042822e+00
1.166800000000000068e+02,3.596968935216983798e+00,2.058176210552440377e+00
1.166900000000000119e+02,3.639179983491335424e+00,2.127484337809564252e+00
1.167000000000000028e+02,3.655219141211782041e+00,2.197916726001237109e+00
1.167100000000000080e+02,3.641666637838230525e+00,2.336123726017952595e+00
1.167199999999999989e+02,3.619425283287389661e+00,2.448580938873778923e+00
1.167300000000000040e+02,3.579155781955293048e+00,2.402618680088249636e+00
1.167400000000000091e+02,3.535185632471935957e+00,2.242823820602278584e+00
1.167500000000000000e+02,3.486220490540437478e+00,2.084133514476460558e+00
1.167600000000000051e+02,3.457196834824565634e+00,1.954886719311632604e+00
1.167700000000000102e+02,3.444623456028974129e+00,1.920704906648857957e+00
1.167800000000000011e+02,3.458553255192118758e+00,1.997067263489138655e+00
1.167900000000000063e+02,3.410909969710282486e+00,2.084590157491154727e+00
1.168000000000000114e+02,3.369154178662651322e+00,2.037022132246235628e+00
1.168100000000000023e+02,3.364605500808231398e+00,1.873781767302693080e+00
1.168200000000000074e+02,3.389179872663331317e+00,1.803912246391436325e+00
1.168300000000000125e+02,3.434669207211250797e+00,1.930733036742521724e+00
1.168400000000000034e+02,3.479267677047002572e+00,2.067831360078717928e+00
1.168500000000000085e+02,3.516131984297518276e+00,2.072861284529189163e+00
1.168599999999999994e+02,3.516261094705710466e+00,1.969424011839249200e+00
1.168700000000000045e+02,3.445936214644397477e+00,1.861938203242728074e+00
1.168800000000000097e+02,3.336054298539519181e+00,1.853506866814633280e+00
1.168900000000000006e+02,3.215417593592410306e+00,1.932839376722493840e+00
